AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsVip,CompletedOrderCount,CompletionRate,IsRisk
22,7,0,3,1,0.143,720000,600000,1,2,1,3,2,9,0,0,0.0,1,0.333,0,6,0.857,True
27,16,0,6,1,0.062,1210000,370000,1,11,1,1,6,9,1,0,0.0,0,0.0,1,15,0.938,False
13,5,0,5,2,0.4,570000,280000,1,1,1,1,4,6,2,0,0.0,1,0.2,1,3,0.6,True
22,17,0,8,2,0.118,830000,350000,1,11,1,1,6,10,1,0,0.0,0,0.0,1,15,0.882,False
44,11,1,7,1,0.091,1500000,480000,1,7,1,1,3,3,1,0,0.0,0,0.0,1,10,0.909,False
10,26,0,7,3,0.115,1490000,380000,1,22,1,1,5,6,0,0,0.0,1,0.143,1,23,0.885,False
163,8,0,6,1,0.125,1010000,310000,0,1,1,1,4,12,5,0,0.0,1,0.167,0,7,0.875,True
84,40,1,1,3,0.075,240000,630000,1,16,1,1,2,4,1,0,0.0,0,0.0,1,37,0.925,False
17,24,0,7,2,0.083,1270000,310000,1,18,1,1,4,4,0,0,0.0,2,0.286,1,22,0.917,False
33,19,0,7,2,0.105,980000,350000,1,15,1,1,3,3,1,0,0.0,0,0.0,0,17,0.895,False
32,27,0,5,4,0.148,930000,290000,1,24,1,1,5,7,0,0,0.0,1,0.2,1,23,0.852,False
69,10,1,5,2,0.2,1450000,300000,1,1,1,1,9,14,2,0,0.0,2,0.4,0,8,0.8,True
36,27,0,9,2,0.074,990000,500000,1,21,1,1,5,7,2,0,0.0,0,0.0,1,25,0.926,False
23,15,1,8,0,0.0,1280000,510000,1,14,1,1,5,6,0,0,0.0,0,0.0,1,15,1.0,False
280,8,1,3,0,0.0,630000,490000,1,8,1,1,3,5,0,0,0.0,0,0.0,1,8,1.0,False
42,26,0,7,4,0.154,800000,430000,1,23,1,1,4,5,1,0,0.0,2,0.286,0,22,0.846,False
383,17,1,2,2,0.118,560000,560000,1,17,1,1,4,7,0,0,0.0,0,0.0,0,15,0.882,False
75,28,0,0,0,0.0,540000,210000,0,0,1,1,5,6,0,0,0.0,0,0.0,0,28,1.0,False
40,15,0,10,3,0.2,1310000,280000,1,12,1,1,4,4,1,0,0.0,2,0.2,1,12,0.8,False
429,22,0,4,0,0.0,410000,270000,1,5,1,1,1,1,1,0,0.0,0,0.0,1,22,1.0,False
40,18,0,4,0,0.0,650000,530000,0,6,1,1,2,2,0,0,0.0,0,0.0,1,18,1.0,False
36,30,1,7,4,0.133,370000,470000,1,27,1,1,2,7,0,0,0.0,0,0.0,1,26,0.867,False
53,16,0,8,12,0.75,490000,270000,1,12,1,1,5,7,4,0,0.0,5,0.625,0,4,0.25,True
7,3,1,2,0,0.0,2110000,590000,1,1,1,1,4,6,0,0,0.0,0,0.0,1,3,1.0,True
116,8,1,3,1,0.125,2030000,450000,0,2,1,1,7,13,0,0,0.0,0,0.0,0,7,0.875,True
235,3,0,1,0,0.0,730000,290000,1,3,1,1,3,6,1,0,0.0,0,0.0,1,3,1.0,False
21,12,0,6,0,0.0,570000,470000,1,7,1,1,2,2,2,0,0.0,0,0.0,1,12,1.0,False
28,13,1,6,0,0.0,1020000,410000,1,13,1,1,4,4,0,0,0.0,0,0.0,1,13,1.0,False
16,29,0,10,2,0.069,390000,430000,1,24,1,1,6,6,1,0,0.0,1,0.1,0,27,0.931,False
14,29,0,6,2,0.069,380000,490000,1,25,1,1,5,6,2,0,0.0,2,0.333,1,27,0.931,False
72,8,0,4,2,0.25,2160000,390000,0,0,1,1,5,16,0,0,0.0,1,0.25,0,6,0.75,True
84,5,0,2,1,0.2,920000,480000,0,1,1,2,5,9,1,0,0.0,0,0.0,0,4,0.8,True
7,3,2,3,0,0.0,4370000,1290000,1,0,1,1,8,10,0,0,0.0,0,0.0,1,3,1.0,True
320,32,0,3,0,0.0,610000,300000,1,32,1,1,5,5,0,0,0.0,0,0.0,0,32,1.0,False
13,12,0,9,1,0.083,480000,550000,1,9,1,1,6,6,1,0,0.0,0,0.0,1,11,0.917,False
45,10,1,1,2,0.2,1960000,420000,1,0,1,1,4,10,2,0,0.0,0,0.0,0,8,0.8,True
364,22,0,0,1,0.045,510000,190000,0,6,1,1,5,7,2,0,0.0,0,0.0,1,21,0.955,False
237,9,1,2,0,0.0,540000,640000,0,3,1,1,2,2,0,0,0.0,0,0.0,0,9,1.0,False
14,24,0,5,0,0.0,1300000,540000,1,16,1,1,2,8,0,0,0.0,0,0.0,1,24,1.0,False
22,26,0,4,1,0.038,630000,400000,1,20,1,1,6,9,0,0,0.0,0,0.0,1,25,0.962,False
486,37,0,1,2,0.054,780000,500000,0,6,1,1,1,1,2,0,0.0,0,0.0,0,35,0.946,False
127,25,0,1,2,0.08,810000,560000,1,22,1,1,2,4,1,0,0.0,0,0.0,1,23,0.92,False
12,5,0,2,0,0.0,1000000,480000,0,0,1,2,2,4,1,0,0.0,0,0.0,0,5,1.0,True
38,3,0,3,1,0.333,550000,480000,1,2,1,1,3,7,3,0,0.0,1,0.333,0,2,0.667,True
207,2,0,0,0,0.0,420000,520000,1,1,1,1,3,5,2,0,0.0,0,0.0,1,2,1.0,False
313,18,1,3,0,0.0,100000,370000,0,6,1,1,4,9,0,0,0.0,0,0.0,1,18,1.0,False
10,13,0,4,1,0.077,530000,380000,1,12,1,1,2,3,0,0,0.0,0,0.0,1,12,0.923,False
5,2,1,2,1,0.5,3320000,1280000,1,1,1,1,9,21,2,1,1.0,1,0.5,1,1,0.5,True
55,27,0,2,3,0.111,890000,600000,1,14,1,1,3,3,2,0,0.0,0,0.0,0,24,0.889,False
24,12,0,7,2,0.167,1370000,470000,1,11,1,1,2,4,0,0,0.0,0,0.0,0,10,0.833,False
180,4,0,0,0,0.0,890000,440000,1,1,1,1,5,5,1,0,0.0,0,0.0,1,4,1.0,False
14,24,1,7,3,0.125,350000,420000,1,17,1,1,3,6,2,0,0.0,2,0.286,1,21,0.875,False
26,11,0,5,1,0.091,870000,400000,1,9,1,1,3,3,2,0,0.0,0,0.0,0,10,0.909,False
36,29,0,7,2,0.069,1320000,250000,1,26,1,1,3,6,0,0,0.0,2,0.286,1,27,0.931,False
451,11,0,2,0,0.0,700000,460000,0,3,1,1,2,2,1,0,0.0,0,0.0,1,11,1.0,False
200,10,0,1,0,0.0,760000,260000,1,6,1,1,4,4,2,0,0.0,0,0.0,0,10,1.0,False
4,2,1,2,0,0.0,3100000,1060000,1,0,1,1,9,14,0,0,0.0,0,0.0,0,2,1.0,True
72,9,1,5,1,0.111,610000,420000,0,1,1,1,2,3,6,1,1.0,1,0.2,0,8,0.889,True
21,7,1,4,0,0.0,590000,580000,1,1,1,1,3,5,5,0,0.0,0,0.0,1,7,1.0,True
39,14,1,8,0,0.0,1130000,350000,1,13,1,1,2,6,0,0,0.0,0,0.0,1,14,1.0,False
21,8,0,2,2,0.25,570000,330000,1,3,1,2,2,10,0,0,0.0,0,0.0,0,6,0.75,True
13,19,0,6,1,0.053,700000,430000,1,13,1,1,3,5,0,0,0.0,0,0.0,1,18,0.947,False
9,6,1,6,3,0.5,520000,570000,1,3,1,1,5,5,2,1,1.0,2,0.333,1,3,0.5,True
41,31,0,6,1,0.032,520000,460000,0,10,1,1,4,4,2,0,0.0,1,0.167,0,30,0.968,False
129,32,0,4,0,0.0,600000,620000,1,14,1,1,1,4,1,0,0.0,0,0.0,0,32,1.0,False
93,25,0,0,0,0.0,630000,320000,0,0,1,1,1,5,2,0,0.0,0,0.0,0,25,1.0,False
125,25,2,10,20,0.8,500000,580000,1,21,1,1,5,10,6,1,0.5,6,0.6,1,5,0.2,True
41,13,0,5,2,0.154,1460000,500000,1,7,1,1,3,10,0,0,0.0,1,0.2,1,11,0.846,False
151,6,0,1,0,0.0,310000,630000,1,4,1,1,4,4,2,0,0.0,0,0.0,1,6,1.0,False
7,3,1,3,0,0.0,4930000,2410000,1,2,1,1,3,6,1,0,0.0,0,0.0,1,3,1.0,True
2,1,1,1,0,0.0,4000000,4000000,1,0,1,1,11,16,1,0,0.0,0,0.0,1,1,1.0,True
369,9,0,0,0,0.0,260000,340000,0,1,1,1,1,1,0,0,0.0,0,0.0,0,9,1.0,False
256,3,0,2,0,0.0,460000,410000,1,2,1,1,2,2,2,0,0.0,0,0.0,0,3,1.0,False
91,27,0,1,2,0.074,720000,620000,0,8,1,1,2,2,1,0,0.0,0,0.0,1,25,0.926,False
411,21,1,3,1,0.048,260000,160000,1,17,1,1,5,6,1,0,0.0,0,0.0,1,20,0.952,False
14,10,1,8,1,0.1,1340000,390000,1,7,1,1,5,6,2,0,0.0,1,0.125,1,9,0.9,False
5,3,1,3,0,0.0,3000000,2030000,1,1,1,1,9,19,1,0,0.0,0,0.0,1,3,1.0,True
86,13,1,8,9,0.692,1550000,400000,1,7,1,1,7,11,4,0,0.0,4,0.5,0,4,0.308,True
121,38,0,1,1,0.026,700000,530000,1,32,1,1,1,5,0,0,0.0,0,0.0,1,37,0.974,False
29,6,0,2,1,0.167,910000,350000,0,1,1,2,6,9,0,0,0.0,1,0.5,1,5,0.833,True
5,2,1,2,0,0.0,1710000,1310000,1,2,1,1,11,36,2,0,0.0,0,0.0,1,2,1.0,True
103,10,0,0,0,0.0,360000,420000,0,1,1,1,4,4,0,0,0.0,0,0.0,1,10,1.0,False
60,8,1,5,1,0.125,1110000,480000,1,8,4,1,6,9,2,0,0.0,0,0.0,1,7,0.875,True
149,2,1,1,0,0.0,360000,580000,1,2,1,1,5,7,0,0,0.0,0,0.0,0,2,1.0,False
25,29,0,12,3,0.103,1430000,510000,1,26,1,1,3,7,2,0,0.0,2,0.167,1,26,0.897,False
13,12,1,7,1,0.083,1160000,300000,1,12,1,1,6,9,0,0,0.0,1,0.143,1,11,0.917,False
24,19,1,4,2,0.105,1160000,500000,1,18,1,1,3,5,2,0,0.0,0,0.0,1,17,0.895,False
11,19,1,10,3,0.158,980000,450000,1,11,1,1,4,5,1,0,0.0,0,0.0,1,16,0.842,False
33,21,0,6,4,0.19,1230000,320000,1,12,1,1,5,11,0,0,0.0,0,0.0,1,17,0.81,False
203,33,0,1,0,0.0,890000,250000,1,22,1,1,3,3,2,0,0.0,0,0.0,1,33,1.0,False
45,28,0,7,6,0.214,340000,450000,1,21,1,1,6,6,1,0,0.0,1,0.143,1,22,0.786,False
77,5,0,4,1,0.2,870000,540000,1,5,1,2,2,5,0,0,0.0,0,0.0,1,4,0.8,True
35,4,0,0,0,0.0,180000,340000,1,4,1,1,2,2,0,0,0.0,0,0.0,0,4,1.0,False
64,6,0,3,0,0.0,1110000,390000,1,6,2,1,2,8,1,0,0.0,0,0.0,0,6,1.0,True
103,10,1,1,1,0.1,1200000,330000,1,4,1,1,9,9,0,0,0.0,0,0.0,0,9,0.9,True
24,29,1,9,2,0.069,1060000,250000,1,20,1,1,4,7,1,0,0.0,0,0.0,1,27,0.931,False
63,14,1,6,2,0.143,1110000,530000,1,4,1,1,4,4,4,0,0.0,1,0.167,0,12,0.857,True
7,2,1,2,0,0.0,2000000,1620000,1,2,1,1,9,21,0,0,0.0,0,0.0,1,2,1.0,True
39,14,0,3,6,0.429,380000,460000,1,4,1,1,3,9,1,0,0.0,1,0.333,0,8,0.571,True
448,26,0,1,2,0.077,830000,340000,1,2,1,1,2,4,0,0,0.0,0,0.0,1,24,0.923,False
365,2,0,1,0,0.0,670000,460000,1,2,1,1,1,5,1,0,0.0,0,0.0,1,2,1.0,False
18,14,0,12,1,0.071,1450000,280000,1,14,1,1,5,5,1,0,0.0,1,0.083,0,13,0.929,False
64,9,0,0,0,0.0,480000,210000,1,8,1,1,5,6,0,0,0.0,0,0.0,0,9,1.0,False
20,29,1,12,2,0.069,290000,510000,1,25,1,1,4,10,0,0,0.0,2,0.167,1,27,0.931,False
66,9,1,3,4,0.444,670000,390000,1,0,1,1,4,9,1,1,1.0,1,0.333,1,5,0.556,True
153,20,1,4,3,0.15,400000,580000,1,13,1,1,2,6,4,0,0.0,0,0.0,1,17,0.85,True
22,9,0,9,1,0.111,1180000,460000,1,7,1,1,3,11,0,0,0.0,1,0.111,1,8,0.889,False
104,27,1,1,1,0.037,260000,260000,1,22,1,1,5,5,2,0,0.0,0,0.0,1,26,0.963,False
191,5,1,2,0,0.0,150000,590000,0,1,1,1,1,2,2,0,0.0,0,0.0,0,5,1.0,False
44,16,0,7,3,0.188,1310000,380000,1,9,1,1,5,5,2,0,0.0,0,0.0,1,13,0.812,False
18,4,4,4,1,0.25,1400000,560000,1,1,1,1,4,4,3,0,0.0,0,0.0,1,3,0.75,True
142,20,1,2,2,0.1,440000,250000,1,16,1,1,4,8,6,1,1.0,1,0.5,1,18,0.9,True
156,5,0,4,1,0.2,890000,400000,1,0,1,1,3,12,6,0,0.0,0,0.0,0,4,0.8,True
163,7,0,5,6,0.857,1210000,290000,1,4,1,1,5,14,3,0,0.0,3,0.6,1,1,0.143,True
7,4,0,3,1,0.25,1100000,460000,0,1,1,1,2,5,3,0,0.0,1,0.333,0,3,0.75,True
103,8,1,3,1,0.125,2240000,490000,1,8,1,1,10,17,1,0,0.0,0,0.0,1,7,0.875,True
470,34,0,4,4,0.118,840000,200000,1,30,1,1,3,3,2,0,0.0,1,0.25,0,30,0.882,False
6,3,1,3,0,0.0,3950000,1950000,0,1,1,1,3,6,0,0,0.0,0,0.0,0,3,1.0,True
494,25,0,1,1,0.04,350000,260000,0,3,1,1,4,5,2,0,0.0,0,0.0,1,24,0.96,False
426,35,0,5,3,0.086,200000,180000,0,9,1,1,3,3,1,0,0.0,1,0.2,1,32,0.914,False
43,8,0,5,1,0.125,1040000,530000,1,7,1,1,5,7,1,0,0.0,0,0.0,1,7,0.875,False
186,29,1,5,0,0.0,300000,170000,0,0,1,1,3,3,1,0,0.0,0,0.0,1,29,1.0,False
280,38,1,1,0,0.0,720000,280000,0,1,1,1,5,5,2,0,0.0,0,0.0,1,38,1.0,False
21,28,0,10,2,0.071,520000,300000,1,17,1,1,3,5,0,0,0.0,2,0.2,1,26,0.929,False
4,3,1,3,0,0.0,3720000,1260000,1,0,1,1,3,13,1,0,0.0,0,0.0,1,3,1.0,True
44,15,0,4,1,0.067,1370000,320000,1,15,1,1,5,7,0,0,0.0,1,0.25,0,14,0.933,False
16,29,0,5,2,0.069,270000,410000,1,25,1,1,6,10,1,0,0.0,0,0.0,1,27,0.931,False
31,30,0,6,1,0.033,1470000,360000,1,23,1,1,2,2,1,0,0.0,1,0.167,0,29,0.967,False
1,1,1,1,0,0.0,2990000,1420000,0,0,1,1,14,33,2,0,0.0,0,0.0,1,1,1.0,True
8,8,0,3,0,0.0,950000,320000,1,0,1,5,5,6,2,0,0.0,0,0.0,0,8,1.0,True
2,9,4,8,3,0.333,1070000,400000,1,0,1,1,7,12,3,0,0.0,0,0.0,1,6,0.667,True
49,27,0,2,1,0.037,610000,420000,0,9,1,1,5,5,1,0,0.0,0,0.0,1,26,0.963,False
95,9,0,1,2,0.222,1960000,330000,1,5,1,1,6,10,1,0,0.0,1,1.0,0,7,0.778,True
29,23,0,8,2,0.087,1190000,360000,1,19,1,1,4,7,0,0,0.0,0,0.0,1,21,0.913,False
9,9,0,6,0,0.0,290000,500000,1,7,1,1,5,6,0,0,0.0,0,0.0,1,9,1.0,False
88,25,1,9,20,0.8,610000,340000,1,6,1,1,4,12,6,1,1.0,5,0.556,1,5,0.2,True
202,9,0,3,0,0.0,580000,630000,1,7,1,1,5,5,0,0,0.0,0,0.0,0,9,1.0,False
6,3,1,1,0,0.0,1000000,460000,0,1,1,1,6,6,0,0,0.0,0,0.0,0,3,1.0,True
73,16,0,2,1,0.062,210000,240000,1,9,1,1,3,5,1,0,0.0,0,0.0,1,15,0.938,False
63,19,1,4,0,0.0,580000,450000,1,4,1,1,2,5,4,0,0.0,0,0.0,0,19,1.0,True
34,10,0,10,1,0.1,1330000,550000,1,10,1,1,4,4,2,0,0.0,0,0.0,1,9,0.9,False
24,28,0,8,3,0.107,500000,300000,1,17,1,1,5,7,1,0,0.0,0,0.0,1,25,0.893,False
22,6,1,5,0,0.0,1190000,370000,1,0,1,2,6,8,1,0,0.0,0,0.0,0,6,1.0,True
73,30,0,6,2,0.067,120000,190000,1,22,1,1,3,4,2,0,0.0,0,0.0,1,28,0.933,False
45,23,1,7,5,0.217,810000,380000,1,18,1,1,2,6,0,0,0.0,1,0.143,1,18,0.783,False
7,19,0,8,4,0.211,280000,410000,1,17,1,1,4,8,1,0,0.0,1,0.125,1,15,0.789,False
4,2,1,2,1,0.5,2860000,1100000,1,2,1,1,13,15,1,1,1.0,1,0.5,1,1,0.5,True
243,26,0,1,1,0.038,710000,220000,1,12,1,1,1,2,0,0,0.0,0,0.0,1,25,0.962,False
91,19,0,3,0,0.0,550000,420000,1,0,1,1,1,2,0,0,0.0,0,0.0,1,19,1.0,False
18,7,1,5,2,0.286,810000,330000,1,4,1,2,2,10,2,0,0.0,2,0.4,1,5,0.714,True
23,9,3,4,0,0.0,1380000,510000,0,1,1,1,5,11,2,0,0.0,0,0.0,0,9,1.0,True
457,38,1,1,2,0.053,360000,530000,0,11,1,1,5,6,2,0,0.0,0,0.0,0,36,0.947,False
41,11,1,4,0,0.0,1040000,410000,1,6,1,1,6,9,2,0,0.0,0,0.0,1,11,1.0,False
324,28,0,3,0,0.0,440000,640000,0,4,1,1,1,1,0,0,0.0,0,0.0,0,28,1.0,False
36,9,1,7,3,0.333,790000,290000,1,5,1,1,3,3,1,1,1.0,2,0.286,0,6,0.667,True
41,20,1,7,2,0.1,1280000,330000,1,18,1,1,2,4,1,0,0.0,0,0.0,1,18,0.9,False
100,1,1,1,0,0.0,720000,480000,0,0,1,1,1,1,0,0,0.0,0,0.0,1,1,1.0,False
8,21,1,4,1,0.048,480000,490000,1,19,1,1,4,7,1,0,0.0,0,0.0,1,20,0.952,False
490,31,0,6,0,0.0,490000,190000,1,2,1,1,3,4,0,0,0.0,0,0.0,1,31,1.0,False
170,9,1,6,2,0.222,540000,540000,1,8,1,1,5,8,6,0,0.0,0,0.0,0,7,0.778,True
21,6,0,5,0,0.0,510000,480000,1,4,2,2,3,4,1,0,0.0,0,0.0,0,6,1.0,True
124,13,2,12,9,0.692,540000,490000,1,5,1,1,8,15,4,0,0.0,8,0.667,1,4,0.308,True
43,24,1,4,5,0.208,440000,550000,1,16,1,1,6,10,1,0,0.0,0,0.0,1,19,0.792,False
10,4,4,4,0,0.0,1080000,420000,1,0,1,1,5,10,3,0,0.0,0,0.0,1,4,1.0,True
35,3,1,3,1,0.333,600000,600000,0,1,1,1,4,6,2,0,0.0,1,0.333,0,2,0.667,True
51,6,0,4,1,0.167,1160000,410000,1,2,1,2,2,3,2,0,0.0,0,0.0,0,5,0.833,True
7,4,1,4,0,0.0,2360000,1410000,0,0,1,1,17,18,0,0,0.0,0,0.0,1,4,1.0,True
23,17,1,4,1,0.059,600000,460000,1,16,1,1,4,4,0,0,0.0,0,0.0,1,16,0.941,False
86,6,0,3,0,0.0,960000,390000,1,5,1,2,3,4,2,0,0.0,0,0.0,0,6,1.0,True
391,33,0,3,0,0.0,860000,200000,1,10,1,1,3,3,2,0,0.0,0,0.0,1,33,1.0,False
31,23,0,11,1,0.043,830000,380000,1,17,1,1,2,3,1,0,0.0,0,0.0,1,22,0.957,False
285,8,0,0,0,0.0,510000,640000,1,2,1,1,3,3,2,0,0.0,0,0.0,1,8,1.0,False
366,31,0,4,0,0.0,470000,400000,1,26,1,1,2,4,1,0,0.0,0,0.0,0,31,1.0,False
31,3,0,2,1,0.333,2020000,450000,0,0,1,1,5,11,1,0,0.0,0,0.0,0,2,0.667,True
57,11,0,7,4,0.364,830000,310000,1,1,1,1,6,9,3,0,0.0,2,0.286,0,7,0.636,True
12,28,0,4,4,0.143,1250000,300000,1,23,1,1,6,9,2,0,0.0,1,0.25,1,24,0.857,False
89,6,0,1,0,0.0,1930000,330000,0,1,1,1,8,17,2,0,0.0,0,0.0,0,6,1.0,True
16,3,1,3,0,0.0,400000,380000,1,2,4,1,3,7,1,0,0.0,0,0.0,1,3,1.0,True
10,5,1,3,1,0.2,1170000,430000,1,1,1,1,8,13,2,1,1.0,1,0.333,0,4,0.8,True
46,10,0,4,0,0.0,930000,540000,1,1,1,1,5,11,5,0,0.0,0,0.0,0,10,1.0,True
129,19,0,9,15,0.789,1380000,460000,1,6,1,1,4,7,3,0,0.0,6,0.667,1,4,0.211,True
36,17,1,4,3,0.176,440000,360000,1,14,1,1,4,5,2,0,0.0,1,0.25,0,14,0.824,False
10,14,0,4,2,0.143,1430000,420000,1,10,1,1,2,3,1,0,0.0,0,0.0,1,12,0.857,False
45,30,0,11,1,0.033,750000,380000,1,23,1,1,2,8,2,0,0.0,0,0.0,1,29,0.967,False
38,17,1,7,0,0.0,870000,360000,1,14,1,1,2,4,1,0,0.0,0,0.0,0,17,1.0,False
34,14,0,3,5,0.357,1050000,510000,1,1,1,1,6,9,2,0,0.0,1,0.333,0,9,0.643,True
45,24,0,12,4,0.167,1340000,330000,1,17,1,1,5,5,0,0,0.0,0,0.0,0,20,0.833,False
44,28,0,4,3,0.107,810000,290000,1,18,1,1,3,6,0,0,0.0,0,0.0,1,25,0.893,False
60,7,1,4,2,0.286,500000,430000,0,1,1,2,6,7,2,1,1.0,1,0.25,0,5,0.714,True
9,5,2,3,1,0.2,1660000,800000,1,1,1,1,4,9,1,0,0.0,1,0.333,0,4,0.8,True
201,17,1,2,0,0.0,540000,160000,0,3,1,1,5,11,1,0,0.0,0,0.0,1,17,1.0,False
100,10,0,5,0,0.0,2530000,490000,0,2,1,1,10,13,0,0,0.0,0,0.0,0,10,1.0,True
7,2,2,2,0,0.0,3940000,1290000,1,1,1,1,7,18,0,0,0.0,0,0.0,1,2,1.0,True
1,2,2,2,0,0.0,3170000,1070000,1,1,1,1,5,6,1,0,0.0,0,0.0,1,2,1.0,True
79,16,0,6,1,0.062,610000,300000,1,8,1,1,4,8,5,0,0.0,1,0.167,0,15,0.938,True
4,2,2,2,0,0.0,3230000,1260000,1,1,1,1,16,31,1,0,0.0,0,0.0,1,2,1.0,True
140,12,1,4,0,0.0,920000,400000,1,12,1,1,6,11,6,0,0.0,0,0.0,0,12,1.0,True
444,29,0,0,0,0.0,200000,170000,0,1,1,1,1,3,1,0,0.0,0,0.0,0,29,1.0,False
11,25,0,8,3,0.12,1130000,250000,1,20,1,1,5,8,0,0,0.0,2,0.25,1,22,0.88,False
33,12,0,1,0,0.0,740000,260000,0,1,1,1,5,8,1,0,0.0,0,0.0,1,12,1.0,False
351,19,0,4,0,0.0,530000,450000,1,15,1,1,2,3,2,0,0.0,0,0.0,1,19,1.0,False
244,17,0,0,0,0.0,340000,610000,1,4,1,1,3,3,2,0,0.0,0,0.0,1,17,1.0,False
174,32,0,0,0,0.0,780000,640000,1,15,1,1,3,8,2,0,0.0,0,0.0,1,32,1.0,False
34,25,0,12,6,0.24,880000,550000,1,22,1,1,4,4,2,0,0.0,3,0.25,1,19,0.76,False
7,5,2,5,1,0.2,1120000,570000,1,1,1,1,4,6,1,1,0.5,1,0.2,1,4,0.8,True
6,3,1,3,0,0.0,2130000,1440000,1,0,1,1,17,40,0,0,0.0,0,0.0,1,3,1.0,True
163,15,0,0,0,0.0,100000,590000,1,4,1,1,3,3,2,0,0.0,0,0.0,1,15,1.0,False
32,2,0,1,0,0.0,710000,330000,1,1,1,1,5,10,2,0,0.0,0,0.0,1,2,1.0,True
39,8,1,5,0,0.0,1320000,280000,0,0,1,5,4,11,1,0,0.0,0,0.0,0,8,1.0,True
8,10,1,9,0,0.0,1100000,370000,1,9,1,1,3,5,1,0,0.0,0,0.0,1,10,1.0,False
12,11,5,9,4,0.364,540000,370000,1,0,1,1,4,8,2,3,0.6,4,0.444,1,7,0.636,True
44,3,1,2,1,0.333,2480000,450000,1,3,1,1,5,15,2,0,0.0,0,0.0,0,2,0.667,True
31,9,0,8,1,0.111,630000,380000,1,7,1,1,5,5,1,0,0.0,0,0.0,0,8,0.889,False
4,11,3,8,2,0.182,880000,250000,1,11,1,1,4,7,2,1,0.333,1,0.125,0,9,0.818,True
97,5,0,2,0,0.0,270000,460000,1,1,1,1,5,7,0,0,0.0,0,0.0,1,5,1.0,False
4,2,1,1,0,0.0,1500000,770000,1,2,1,1,7,13,1,0,0.0,0,0.0,1,2,1.0,True
95,37,0,1,0,0.0,660000,490000,1,37,1,1,1,5,1,0,0.0,0,0.0,1,37,1.0,False
98,8,1,2,0,0.0,750000,360000,1,4,1,1,4,12,4,0,0.0,0,0.0,0,8,1.0,True
8,3,2,3,0,0.0,1970000,550000,0,1,1,1,7,11,0,0,0.0,0,0.0,0,3,1.0,True
35,10,1,2,0,0.0,1860000,410000,1,2,1,1,7,16,0,0,0.0,0,0.0,0,10,1.0,True
98,3,0,2,0,0.0,310000,230000,0,1,1,1,3,4,2,0,0.0,0,0.0,1,3,1.0,False
6,1,1,1,0,0.0,3160000,3160000,1,0,1,1,10,20,1,0,0.0,0,0.0,1,1,1.0,True
6,2,1,2,0,0.0,1080000,380000,1,1,1,1,6,6,2,0,0.0,0,0.0,1,2,1.0,True
54,25,1,10,15,0.6,850000,590000,1,17,1,1,7,11,5,0,0.0,6,0.6,0,10,0.4,True
42,15,0,5,6,0.4,560000,400000,1,2,1,1,2,4,2,0,0.0,2,0.4,0,9,0.6,True
23,8,0,4,2,0.25,800000,370000,1,7,1,1,4,4,3,0,0.0,1,0.25,0,6,0.75,True
93,25,0,1,2,0.08,640000,640000,1,10,1,1,2,3,2,0,0.0,0,0.0,1,23,0.92,False
8,8,1,7,1,0.125,680000,250000,1,5,1,1,4,5,2,0,0.0,1,0.143,1,7,0.875,False
161,26,0,3,1,0.038,270000,170000,1,13,1,1,2,2,0,0,0.0,0,0.0,0,25,0.962,False
209,40,0,6,3,0.075,770000,580000,1,38,1,1,4,4,2,0,0.0,0,0.0,1,37,0.925,False
44,22,0,10,1,0.045,1160000,350000,1,16,1,1,2,2,2,0,0.0,0,0.0,1,21,0.955,False
79,7,1,5,0,0.0,2410000,500000,0,1,1,1,4,12,0,0,0.0,0,0.0,0,7,1.0,True
46,6,0,3,0,0.0,530000,430000,1,2,1,2,2,9,1,0,0.0,0,0.0,0,6,1.0,True
28,11,0,9,1,0.091,1170000,420000,1,6,1,1,4,10,0,0,0.0,0,0.0,1,10,0.909,False
41,27,0,9,3,0.111,580000,540000,1,16,1,1,6,8,2,0,0.0,1,0.111,1,24,0.889,False
450,2,0,0,0,0.0,130000,510000,1,2,1,1,5,7,1,0,0.0,0,0.0,1,2,1.0,False
12,11,1,7,4,0.364,460000,540000,1,4,1,1,3,3,1,0,0.0,1,0.143,1,7,0.636,True
48,1,0,1,0,0.0,370000,360000,1,0,1,6,2,9,1,0,0.0,0,0.0,1,1,1.0,True
2,3,1,3,0,0.0,4500000,1990000,0,0,1,1,8,11,0,0,0.0,0,0.0,1,3,1.0,True
88,16,1,1,1,0.062,310000,200000,1,7,1,1,5,7,2,0,0.0,0,0.0,0,15,0.938,False
6,3,1,3,0,0.0,4290000,1810000,0,0,1,1,6,19,1,0,0.0,0,0.0,0,3,1.0,True
242,36,1,4,1,0.028,270000,650000,1,4,1,1,2,2,0,1,1.0,1,0.25,0,35,0.972,False
14,10,3,5,3,0.3,1090000,280000,1,4,1,1,2,12,0,0,0.0,0,0.0,1,7,0.7,True
340,25,0,0,2,0.08,140000,180000,1,15,1,1,1,1,0,0,0.0,0,0.0,1,23,0.92,False
